,label,tweet
947,1,"@MLS @ussoccer Awesome destination site. High population of 136k, super easy to get to, lots of great sites. Will do well there! .
"
948,0,"Kyle it won't let me @ you? But yeah, we are grown ass men with fast cars. Who gives af lol. And bring it to my room hooah? See ya in a bit.
"
949,0,"@Parlett316 that's where you are wrong, I can just watch his films and not follow him on Twitter.
"
950,0,"@RoryWhite12 @Nick_Stafford I can't remember the last time I saw a newish GTi and have only ever seen 1 Golf R. What has changed?
"
951,0,"I really really want apple pie boilo
"
952,0,"@NoFlyDawn @daibyday This sounds high, but is safe for short term use. It dramatically increases antimicrobial peptides in the blood.
"
953,1,"Ostentatious ""a showy display designed to impress"". Thats the word I immediately think of when I see a woman feeding her child!  #Idiot
"
954,1,"@michael_adair @CelticLiam88 For Queen and country yet they go down and destroy an English city and attack English police lol 
"
955,0,"Congrats still SASMVT for a good run. Ulitin nalang ulit ang 6-peat next year :)
"
956,0,"She's in Malawi and I'm stuck in joburg  fair http://t.co/HIRR63yN1d
"
957,0,"If someone could come give me a massage that would be gr8
"
958,0,"I have #OTH playing in the back ground at work....ohhh #naughty :p but #FUN
"
959,1,"my favorite thing to do on Tuesday is write psychology papers:neutral_face:  #killme
"
960,1,"Yay for early morning protestors!  #heavyamountsofsarcasm
"
961,1,"""@NBCSportsRoc: Arizona Coyotes forge deal with BMW http://t.co/s7ZhDHk5li"" But, relocation!!! 
"
962,0,"@XboxSupport hello, can you give me an guess when Xbox core services will be fixed?
"
963,1,"@TODAYshow Joel Olstein, a man who hardly ever mentions Jesus in his sermons,  is going to talk about the meaning of Christmas?  
"
964,1,"#ready for doing #business today :smiling_face_with_open_mouth_and_smiling_eyes:  :see-no-evil_monkey: #tiredashell #coffeecoffeecoffee #morecoffee #... http://t.co/baKHHhFBA4 http://t.co/juZ8pLcNES
"
965,0,"I dont understand tlist as I dont read inamorata I only read inamorato lmao #sorry or prob  lol
"
966,1,"She did two marijuanas and look what happened. Don't #LegalizeIt. #Merica () http://t.co/oHxBNeKEqT
"
967,1,"... @NICKIMINAJ slaying in Igloo Australia's home country lol  RT > @MalikZMinaj: Nicki is SLAYING New Zealand! http://t.co/5oIm9uZNQr
"
968,0,"See, this is why you shouldn't use version control!  #notjustWordPress... ||http://t.co/uCtj9WTxzl
"
969,1,"Less than 5 hours sleep, fantastic  :grinning_face_with_smiling_eyes:
"
970,0,"@AYJamal_ wesay Yar her date was good :winking_face: I guess she(in first meeting)wanted to b seen with a girl or smth(in hindsight I found her mashkook)
"
971,0,"@vwigan sorry, missed off my  tag from the end of my tweet
"
972,1,"I love it when adults act like children. || #eyeroll
"
973,1,"I feel faint after chasing a whippet and Lily, Libby, Gabby, Millie the cats who were playing chase in the garden #AintItFun !! #notfun
"
974,0,"""@EarthPix: Adorable little white tiger http://t.co/GmFru7GmiR""
"
975,1,"I asked God to protect me from my enemies a long time ago .. short after I started losing friends  or #naah
"
976,1,"@Espngreeny Aren't humans the ones who are playing the sport? 
"
977,0,"@MulcahyBrandan @NourMays @thisisianhogan @Traviscrawf42 @Zinnsanity14 @tannerdixon55 @Victoria_Wahl not now guys finals :hundred_points_symbol:
"
978,1,"K should give us a famous bf, some fan need an entertainment apparently 
"
979,1,"@markknoller That'll work...  #HellBeFiredinElevenMonths
"
980,0,"Didnt have no time to wake and bake this mornin  winnin :pouting_face::face_with_no_good_gesture:
"
981,1,"Awake this early on my only day off before christmas...feeling ill banging head, bunged up, shivering... Just what I need!!!! 
"
982,0,"It's beginning to look a lot like Christmas! #timetodecorate #tistheseason http://t.co/3Mh7cRrZN0
"
983,1,"""Sony Studio Bosses To Employees: Don't Worry, We'll Be Fine"" http://t.co/YVvoiiwxTu I know I'd feel better.  http://t.co/usu8Tlmo25
"
984,1,"@patrickmchall @WakondaClub I bet those fairways and greens rival the work of @WakondaGrounds 
"
985,1,"@Jordanbrown_97 haha quite right mate! They coonty workers have got it aff easy Al tell ye! Oot here workin like a hamilton accie :man_with_turban:  :face_with_tears_of_joy::face_with_tears_of_joy:
"
986,1,"Lifes like a bird, its pretty cute until it craps on your head. #Gharwapsi #72HoursOfCrazy #PowerOfFive #lol  #AntiConversionLaw
"
987,1,"@TaylorLaynee @Dweigh300 @KardashianReact this is shallow af, stop discriminating eyes, all eyes are beautiful. 
"
988,1,"@madrabdgg MK1 Shadow Shift was so much fun.  @feltomgon
"
989,0,"@talkhoops Pierce had 34. What's wrong with 36?
"
990,0,"When we stop accepting crumbs in the name of love, only then we can equally appreciate the silence of solitude & festivity of loving.
"
991,0,"God bless whoever came up with the idea of making coloureds bruh..not cape colourds thou
"
992,0,"NEW #HipHop MUSIC:> @Flows201 - Crack Music: http://t.co/PQmUEmlJUf #JerseyCity #NJ #NY #BirthOfAWinner
"
993,0,"""Saturday selfies"" miss you guys @ellakcx @taracasey13 jessica101xxx mark8 :face_throwing_a_kiss::face_throwing_a_kiss::face_throwing_a_kiss::face_throwing_a_kiss:kiss each and one... http://t.co/9tG4rKuYNj
"
994,0,"@Arbys: If you're loving this game, we've got a few desserts you might enjoy. #Turnovers #OREvsFSU even Arby's is talking smack to FSU
"
995,0,"Exactly 1 year ago today! (via @timehop) http://t.co/m9E3NSZDIk http://t.co/U2OpTFAd1w
"
996,0,"It was a greaaaat night! :white_smiling_face:️:grinning_face_with_smiling_eyes:
"
997,0,"@StephHammy I wonder if they have that in an audio book...
"
998,0,"Queens Of The Stone Age no Rock In Rio http://t.co/rhqRtBAxGm ícias #queensofthestoneage #rockinrio
"
999,1,"@jordyn_eaton wants me to get hit by a bus so she can get a 4.0 #bestroomieaward 
"
1000,0,"Hold It Bub! >> http://t.co/M4UO2D7UuF >> #cartoon #comics #funny #jesus 
"
1001,0,"unless he's changed @laurarubin7 @Gumlegs @TheLexZane @jerryjizzum753 @1_Free_Man @Life_DLL @ABPT_Rocket @Anan_VII
"
1002,0,"@twitter Please follow me. I have a technical question. Thanks.
"
1003,0,"morelikes_app #necklace #sweet #you #running #inlove #iphoneonly #igers #russia  #sm... http://t.co/gjXGctg7dv http://t.co/F5v62iOT02
"
1004,0,"@Lloydgallagher3 no im not mate, yea good pretty much there so shud b gd nxt week bit sore to kneel down still and twinges sumtimes but ok
"
1005,1,": When some archers fight with ""supple"" bows the way hoplites fight with stiff spears. #Archer=#Hoplite #Bow=#Spear
"
1006,0,"Lol RT @EnfieldSpurs: Wouldn't surprise me if Soldado bangs in a hatrick and we win 0-3 against Chelsea tonight .. The legend is back
"
1007,0,"Tonight's family bonding presents a dark quite house playing Marco Polo with a side of nerf guns #lovemyfam
"
1008,0,"@ceyland89978315 All #U Can Do Beautiful Is Your #BEST Winning Is  Important Taking Part & Having Fun Is What Matter's :-)
"
1009,1,"So I heard a college dropout is offering a graduate from best College a jawdropping package! 
"
1010,0,"@Nelza82 When are you buggering off out of the country
"
1011,1,"@mrcitythinks amazeballs. #superman 
"
1012,0,"@CharleyDaveler I infer that you are besmirching coffee, but that can't be right
"
1013,1,"@Ms_Mac4 I need a new job so I can read books again. I miss reading. Being an English teacher really gets in the way of reading. 
"
1014,1,"@karanjohar yep, that's what they say.|
"
1015,0,"#Israel #raps #Palestinian #U.N. #draft as '#gimmick.' http://t.co/WCzRGou038 via @reuters
"
1016,1,"seeing ppl walking w/ crutches makes me really excited for the next 3 weeks of my life 
"
1017,0,"Day 39&40  3 #Novel Train. #comfortzone #christmastree #nextlevel #buzzkillington #familyguy... http://t.co/A2Lo1POYbN via @weebly
"
1018,0,"Running on less than 4 hours of sleep... #longnight #longday #sleepy
"
1019,1,"@Owain_Thomas Loving how Fulham looks like a playoff team. #NotReally 
"
1020,0,"Count the scars on your soul
"
1021,1,"Big shocker that 2 of 8 called in 
"
1022,1,"Does the word ""counter-productive"" ever mean anything to people when they sit around and dream up ideas to double their wage? 
"
1023,0,"Check out some things I've been really loving recently during the holiday season! http://t.co/5fihlieEyt
"
1024,1,"36 hours no food no drink going strong  #givemeabrew :person_with_folded_hands::loudly_crying_face::hot_beverage:
"
1025,1,"Another great day on the #TTC. 
"
1026,0,"@destroy_robots Damn. That would have made excellent thing to recount in autobiography ;p
"
1027,1,"Couldn't agree more! RT @Champ_Payne: Nothing makes me feel more special than receiving an automated DM. 
"
1028,0,"Photoset: babaybubblez: aquabreeze: disgustinghotels:  all men But lets not forget In the real story,... http://t.co/3De7AnRhyP
"
1029,1,"Thank you to all of the lovely people who come to work sick, or come to eat sick.. I appreciate your germs... 
"
1030,1,"@hamackey @cspanwj an e-reader would definitely help save my life if someone broke into my house. Good call 
"
1031,1,"Too late, thrown the #PS4 out of the window last night cus i couldn't play  http://t.co/L86S0O47Aq
"
1032,0,"They thought I was gone ! These vegas niggas gone respect me and know I been doing this shit too ! & I... http://t.co/f9lY8Mx9cX
"
1033,1,"@tritternz he lost his license not long after, mwahaha  @PercolateNZ
"
1034,0,"Stuck in traffic!!! :umbrella_with_rain_drops:️:high_voltage_sign:️ #mondays #athensbyrain #traffic #ontheroad #ontime?  #sisters #COOLURSTYLE... http://t.co/IqCcPYFXIt
"
1035,1,"@TMZ he hasn't been diagnosed w/ bipolar disorder yet I'm assuming?He needs to ""beat"" his ""hard feeling"" emotions into submission. 
"
1036,0,"@JimmyRollins11 I hope you know how much we really loved you here in Philly. To the greatest shortstop in Phillies history, thank you!
"
1037,1,"Watching the news being like; ""oh this totally restored my faith in humanity."" 
"
1038,1,"@doodlebug0 Why not? The House Committee has been very informative thus far!!!  |#UniteBlue
"
1039,1,"My favorite dreams are the ones where you wake up covered in tears. 
"
1040,1,"Had an insomnia cookie and now I can't sleep 
"
1041,0,"@bjamesweed how do you like that loss son?
"
1042,1,"You know its a gonna be a good day when your roommate comes in saying she just took her aderol and is about to have an anxiety attack 
"
1043,1,"""I'm going to Finnish all my homework and get caught up on everything over the break""  http://t.co/d1OyKPzWwU
"
1044,0,"#LeBron #James: '#Violence #is  #the #answer': LeBron James said Thursday that ""violence is not the answer and... http://t.co/GPz3D9TIUV
"
1045,1,"Pulis is available. Will guarantee we stay up 
"
1046,0,"#sorry  #sorry I always do this... #cant #help #it #im #an #asshole #like #that http://t.co/Zp4JIBpSbj
"
1047,0,"Cats are so cute I wish I wasn't allergic :loudly_crying_face::loudly_crying_face:
"
1048,0,"@Monaiza_Diva kabhi I'm messier than usual messy wesay :persevering_face: I need chai & I'm resting for last 2 days. May be this is the reason.
"
1049,0,"Claybo Dawson and I are @jsteigleman 's #squadgoals :smiling_face_with_sunglasses:
"
1050,0,"@iwritethings23 Email me when you need a friend...always here to chat, I've been there many many times so right with you xx
"
1051,1,"@Hulksmash1985 My entire body sends sympathies too - I was diagnosed with Rheumatoid Arthritis 11 yrs ago - yay flare-ups!! 
"
1052,1,"Love scooping feed bunks before we can feed calves 
"
1053,0,"Do...or do not. There is no try. - #Yoda ""Do. Do not. Try. Try again. Repeat until you get it right."" - #JarrodDavis
"
1054,0,"@TheReal_HsK bruhh I just saw a license plate that had the letters FDB :face_with_tears_of_joy:
"
1055,0,"Just in case anyone was wondering, Veni Vidi Vici in Spanish is Vine Vi Vencí #studybreaks #UMDFinalsWeek
"
1056,1,"Honking at me whilst you drive past - so romantic, it makes me want to trace you through your number plate and be with you forever 
"
1057,0,"No. Its actually not Friday. Today we proudly present ☆ Sunday~!☆ So... GO ENJOY YOUR SUNDAY.
"
1058,1,"Few things are more amazingly wonderful than getting up early on a Monday morning to start the work week!!!!!!  #needmoresleep :sleeping_face::sleeping_symbol::confused_face:
"
1059,1,"And people start to drink ... Means fun 
"
1060,0,"#Patriots #report #card: #Grades  #half bad: Tom Brady throws under pressure in the 2nd quarter during Sundays http://t.co/lzdBh8iHC4
"
1061,0,"New Years Eve is generally the most overrated party of the year. It's supposed to be a huge shindig, but usually I'm disappointed.
"
1062,1,"I love being unappreciated 
"
1063,0,"Look!: #Poulan #Chainsaw #New http://t.co/xK86xbKQel #shopping #chain  #saws #start #starting #will #wont
"
1064,1,"@georgeely22 Because your ""sarcastic""?  
"
1065,0,"It's 8:46 and I'm ready for bed.
"
1066,1,"Ouch that hurt :face_with_tears_of_joy: 
"
1067,0,"#Australia -- Eight #children #killed in Australia in #reported #mass #stabbing. http://t.co/WDOD2tSaXB via @reuters
"
1068,1,"The Penguins cancelled their morning skate today...due to icy conditions.  #butseriouslytheroadsarebad
"
1069,0," Bad Idea When You climb on the mountain http://t.co/1lMSxcNiOx
"
1070,1,"I love math, I'm so amped for my final like 7 hours from now. I hardly studied for it. #IBeenDoingIntegralsSinceThe5thGrade  :smiling_face_with_open_mouth_and_smiling_eyes::face_with_stuck-out_tongue_and_winking_eye::face_with_tears_of_joy::persevering_face::face_with_open_mouth_and_cold_sweat::tired_face::confounded_face:
"
1071,1,"I'm so afraid. 
"
1072,0,"@johnsykes1035 absolutely shocking that the lamestream media hasn't picked up on this  #mediabias @theMRC @newsbusters
"
1073,0,"not speaking he do not like comedy, it was spoken jokingly  of his assassination that is  funny guys and gals... (2/2)
"
1074,1,"They don't even listen to ur order talk about great customer service :thumbs_down_sign:
"
1075,1,"@TheStalwart @M_C_Klein @matt_levine @reihan @charlescwcooke and what about the blacks you guys they don't know what to do with money 
"
1076,1,"@vhdawg The day one of him minions was carrying a sign saying my mother was fat was one of mine. 
"
1077,1,"I am starting to think UK has a pretty good basketball team #BBN 
"
1078,1,"I just love being told that I wouldn't have gotten hired if my boss knew I was pregnant.. #ha 
"
1079,0,"Im aware that NYE celebrations are usually laiden with false expectations,I'll just be happy to close the door and kick 2014's arse thru it.
"
1080,1,"@Spencer_Downey @FFPMMarc ooh, that looks like so much fun! 
"
1081,1,"I love waking up with migraines  :loudly_crying_face:
"
1082,0,"why is there a hotdog on|http://t.co/2YQdPhfZKX???
"
1083,0,"@muellnerpaul @jamieyuccas @KimJohnsonWCCO @KylieBearseWX don't forget @Ali_Lucia and @AshleyRobertsTV (they're as smart & kind as lovely)
"
